"date","value"
1991-08-01,-0.3457
1991-09-01,0.0713300000000001
1991-10-01,0.358782
1991-11-01,-0.045134
1991-12-01,0.740502
1992-01-01,0.781963999999999
1992-02-01,-2.273815
1992-03-01,0.171291
1992-04-01,0.218969
1992-05-01,-0.0772019999999998
1992-06-01,0.142945
1992-07-01,0.46732782
1992-08-01,-0.17907473
1992-09-01,0.21842564
1992-10-01,0.14728869
1992-11-01,0.4620405
1992-12-01,1.42401825
1993-01-01,0.38151852
1993-02-01,-2.7412107
1993-03-01,0.32144987
1993-04-01,-0.0380039600000002
1993-05-01,0.17109602
1993-06-01,0.14428822
1993-07-01,0.265878380000001
1993-08-01,0.246619029999999
1993-09-01,0.0464774800000001
1993-10-01,0.0591892600000001
1993-11-01,0.42599016
1993-12-01,2.08612075
1994-01-01,-0.448489120000001
1994-02-01,-2.8901955
1994-03-01,0.55279799
1994-04-01,-0.31873484
1994-05-01,0.46530417
1994-06-01,0.10497018
1994-07-01,0.106991450000001
1994-08-01,0.59799814
1994-09-01,-0.146149830000001
1994-10-01,0.0971964600000002
1994-11-01,0.472090860000001
1994-12-01,0.430851319999999
1995-01-01,0.54489034
1995-02-01,-2.53341647
1995-03-01,0.73328211
1995-04-01,-0.126304559999999
1995-05-01,0.37170929
1995-06-01,-0.0239670800000003
1995-07-01,0.08595446
1995-08-01,0.59853572
1995-09-01,-0.36454828
1995-10-01,0.624564220000001
1995-11-01,-0.026820390000001
1995-12-01,1.32812508
1996-01-01,0.912854200000001
1996-02-01,-3.25965627
1996-03-01,0.19276082
1996-04-01,0.334569610000001
1996-05-01,0.51316972
1996-06-01,-0.42113516
1996-07-01,0.797688490000001
1996-08-01,-0.18628
1996-09-01,0.16690641
1996-10-01,0.36115365
1996-11-01,-0.179551130000001
1996-12-01,1.95785895
1997-01-01,-0.0824662000000007
1997-02-01,-3.24655264
1997-03-01,0.436385079999999
1997-04-01,0.500225630000001
1997-05-01,0.197400109999999
1997-06-01,0.25578645
1997-07-01,0.38311538
1997-08-01,-0.34591241
1997-09-01,0.546069
1997-10-01,0.56874557
1997-11-01,-0.42163212
1997-12-01,2.69813233
1998-01-01,-1.29772036
1998-02-01,-2.88025227
1998-03-01,0.61623222
1998-04-01,0.141242630000001
1998-05-01,0.38846497
1998-06-01,0.319180599999999
1998-07-01,0.43011469
1998-08-01,-0.38160366
1998-09-01,0.84322501
1998-10-01,-0.0146758400000007
1998-11-01,0.33571437
1998-12-01,1.96278327
1999-01-01,-0.16752342
1999-02-01,-3.96988104
1999-03-01,1.64108481
1999-04-01,-0.764880270000001
1999-05-01,0.639176840000001
1999-06-01,0.228407039999999
1999-07-01,0.552097480000002
1999-08-01,0.353543319999998
1999-09-01,0.106149590000001
1999-10-01,0.0747733699999991
1999-11-01,0.68124969
1999-12-01,1.59983785
2000-01-01,0.978488070000001
2000-02-01,-5.05426382
2000-03-01,1.13399231
2000-04-01,-0.117190470000001
2000-05-01,0.91280223
2000-06-01,0.173596849999999
2000-07-01,1.27389535
2000-08-01,-0.19054397
2000-09-01,-0.73558897
2000-10-01,1.80187944
2000-11-01,-0.36989056
2000-12-01,0.7389811
2001-01-01,2.41844925
2001-02-01,-6.44830632
2001-03-01,2.26361639
2001-04-01,-0.559532950000001
2001-05-01,1.09702362
2001-06-01,-0.88866267
2001-07-01,1.48188228
2001-08-01,0.215637449999999
2001-09-01,-1.0121791
2001-10-01,2.00507465
2001-11-01,1.02233187
2001-12-01,-0.708731220000001
2002-01-01,3.33453418
2002-02-01,-7.24678391
2002-03-01,0.948963430000001
2002-04-01,0.78630128
2002-05-01,1.31795508
2002-06-01,-1.15260408
2002-07-01,1.8904648
2002-08-01,-0.648066019999998
2002-09-01,0.658248019999998
2002-10-01,0.687256490000001
2002-11-01,-0.25436436
2002-12-01,1.84727784
2003-01-01,1.69343184
2003-02-01,-7.02813507
2003-03-01,1.0167791
2003-04-01,-0.162771149999999
2003-05-01,1.85810013
2003-06-01,-0.351113
2003-07-01,0.836836509999999
2003-08-01,-0.48077052
2003-09-01,0.751381930000001
2003-10-01,1.46496408
2003-11-01,-1.06423995
2003-12-01,2.83458387
2004-01-01,1.49980234
2004-02-01,-6.06573808
2004-03-01,1.05987023
2004-04-01,-0.115255029999998
2004-05-01,1.06080174
2004-06-01,0.0460253900000005
2004-07-01,1.34962522
2004-08-01,0.0316665199999999
2004-09-01,0.771241060000001
2004-10-01,0.543748999999998
2004-11-01,0.950974000000002
2004-12-01,1.232597
2005-01-01,1.909398
2005-02-01,-8.624171
2005-03-01,1.24784
2005-04-01,1.056847
2005-05-01,0.335863
2005-06-01,0.910145999999999
2005-07-01,0.124302
2005-08-01,1.725151
2005-09-01,0.546163
2005-10-01,-0.604196000000002
2005-11-01,1.850597
2005-12-01,0.684025999999999
2006-01-01,3.455403
2006-02-01,-10.949707
2006-03-01,2.930031
